artist_count,in_spotify_playlists,streams,in_apple_playlists,in_deezer_playlists,bpm,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,kmeans_1,kmeans_2,kmeans_3,kmeans_4,kmeans_5,kmeans_6,kmeans_7,kmeans_8,kmeans_9,kmeans_10
1.0,353.0,135611421.0,2.0,14.0,155.0,49.0,42.0,77.0,3.0,0.0,12.0,9.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
1.0,4094.0,356709897.0,66.0,43.0,107.0,54.0,41.0,39.0,51.0,0.0,11.0,16.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,6.0,5.0
2.0,880.0,110649992.0,3.0,10.0,112.0,80.0,15.0,54.0,9.0,0.0,38.0,5.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,7.0
1.0,573.0,301869854.0,1.0,18.0,166.0,70.0,57.0,57.0,9.0,20.0,11.0,7.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,7.0,7.0
1.0,3299.0,127027715.0,65.0,41.0,107.0,69.0,96.0,36.0,81.0,0.0,8.0,4.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
1.0,811.0,57144458.0,6.0,3.0,81.0,47.0,33.0,68.0,24.0,0.0,22.0,38.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,1.0,3.0
1.0,899.0,56870689.0,2.0,2.0,150.0,79.0,77.0,46.0,5.0,0.0,11.0,7.0,0.0,0.0,0.0,2.0,4.0,5.0,2.0,4.0,0.0,2.0
2.0,2415.0,323437194.0,33.0,30.0,110.0,66.0,19.0,32.0,69.0,0.0,12.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,1.0,3.0
1.0,2304.0,317726339.0,12.0,14.0,108.0,64.0,4.0,40.0,6.0,0.0,10.0,6.0,0.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,7.0,7.0
4.0,1003.0,116144341.0,21.0,44.0,130.0,89.0,48.0,74.0,30.0,0.0,7.0,36.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,2.0,3.0,8.0
1.0,2699.0,328207708.0,39.0,22.0,164.0,70.0,39.0,56.0,6.0,0.0,9.0,7.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,8.0,7.0
2.0,2482.0,608228647.0,27.0,22.0,114.0,80.0,42.0,68.0,2.0,0.0,66.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,6.0,6.0,6.0
2.0,2577.0,180577478.0,108.0,30.0,93.0,63.0,93.0,88.0,1.0,0.0,12.0,4.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,6.0,6.0
2.0,6821.0,809306935.0,83.0,128.0,90.0,87.0,51.0,69.0,36.0,0.0,9.0,8.0,0.0,1.0,2.0,1.0,0.0,5.0,2.0,4.0,0.0,2.0
1.0,714.0,49262961.0,0.0,2.0,128.0,45.0,35.0,68.0,78.0,0.0,39.0,8.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,9.0
2.0,3185.0,614555082.0,38.0,37.0,97.0,83.0,47.0,80.0,2.0,0.0,24.0,9.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,8612.0,245350949.0,120.0,52.0,152.0,69.0,94.0,71.0,79.0,0.0,7.0,8.0,0.0,1.0,2.0,3.0,1.0,5.0,4.0,0.0,7.0,7.0
1.0,4326.0,178660459.0,32.0,65.0,175.0,51.0,94.0,34.0,73.0,0.0,10.0,5.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,5.0,1.0
1.0,680.0,51641685.0,2.0,1.0,116.0,61.0,48.0,55.0,67.0,0.0,16.0,8.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
2.0,398.0,78139948.0,2.0,6.0,80.0,33.0,51.0,59.0,76.0,0.0,44.0,6.0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,0.0,6.0,6.0
2.0,3328.0,322336177.0,39.0,57.0,93.0,63.0,34.0,86.0,26.0,0.0,21.0,39.0,0.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,6.0,6.0
1.0,7215.0,1007612429.0,170.0,575.0,122.0,70.0,42.0,54.0,30.0,0.0,37.0,5.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,7.0,2.0
1.0,4440.0,326792833.0,81.0,133.0,122.0,70.0,91.0,79.0,3.0,0.0,7.0,10.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
1.0,2881.0,391251368.0,13.0,34.0,135.0,70.0,60.0,58.0,4.0,0.0,16.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,6.0,6.0,6.0
3.0,2235.0,349585590.0,65.0,70.0,109.0,60.0,45.0,47.0,62.0,0.0,31.0,5.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0
1.0,3711.0,339659802.0,49.0,62.0,93.0,65.0,82.0,74.0,27.0,0.0,32.0,5.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,6.0,5.0
2.0,12403.0,674772936.0,183.0,465.0,125.0,85.0,64.0,81.0,2.0,5.0,7.0,9.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
7.0,2785.0,432719968.0,95.0,44.0,206.0,58.0,83.0,45.0,36.0,0.0,11.0,8.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,14114.0,1309887447.0,252.0,965.0,130.0,76.0,44.0,77.0,1.0,0.0,13.0,3.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
1.0,1915.0,119238316.0,7.0,15.0,121.0,80.0,62.0,51.0,2.0,0.0,9.0,8.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
1.0,2297.0,116903579.0,11.0,14.0,123.0,74.0,35.0,73.0,0.0,0.0,21.0,5.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,8.0,0.0
1.0,4375.0,888046992.0,24.0,396.0,122.0,67.0,50.0,67.0,15.0,0.0,30.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,6.0,6.0,6.0
1.0,2800.0,200660871.0,18.0,61.0,143.0,53.0,50.0,79.0,0.0,0.0,8.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,2597.0,130655803.0,17.0,38.0,121.0,70.0,35.0,77.0,1.0,0.0,26.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,15563.0,1887039593.0,259.0,461.0,166.0,56.0,68.0,66.0,28.0,0.0,11.0,18.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,6.0,6.0
3.0,1420.0,88103848.0,7.0,7.0,135.0,41.0,27.0,64.0,36.0,0.0,60.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,6.0,6.0
1.0,1292.0,101114984.0,3.0,14.0,87.0,49.0,49.0,59.0,44.0,0.0,35.0,21.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
2.0,15867.0,1575467011.0,382.0,497.0,111.0,77.0,74.0,66.0,30.0,0.0,13.0,3.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,6.0,0.0
2.0,1178.0,91656026.0,9.0,9.0,110.0,75.0,85.0,84.0,10.0,0.0,31.0,19.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,6.0,2.0
1.0,6672.0,1042568408.0,125.0,150.0,130.0,66.0,19.0,61.0,30.0,0.0,9.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0
1.0,12329.0,1735441776.0,275.0,738.0,179.0,61.0,76.0,51.0,30.0,0.0,38.0,15.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
1.0,5669.0,726837877.0,74.0,262.0,93.0,74.0,53.0,73.0,61.0,0.0,13.0,4.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,7.0,7.0
1.0,811.0,53933526.0,1.0,6.0,78.0,27.0,10.0,49.0,62.0,0.0,49.0,5.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
1.0,1756.0,267758538.0,38.0,20.0,180.0,65.0,37.0,58.0,2.0,0.0,4.0,31.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,1014.0,74601456.0,1.0,11.0,86.0,28.0,13.0,41.0,50.0,0.0,19.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,7.0,5.0
1.0,7963.0,920797189.0,173.0,298.0,88.0,74.0,55.0,85.0,1.0,0.0,5.0,22.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
2.0,4771.0,539595276.0,68.0,75.0,97.0,68.0,72.0,78.0,4.0,0.0,7.0,5.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,7.0,7.0
1.0,8559.0,1367810478.0,183.0,964.0,134.0,71.0,59.0,80.0,13.0,0.0,36.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,0.0,2.0
2.0,3221.0,578207856.0,67.0,139.0,116.0,75.0,36.0,76.0,12.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,1.0,3.0
3.0,3423.0,775542072.0,61.0,53.0,170.0,64.0,14.0,70.0,9.0,0.0,9.0,8.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
1.0,2566.0,863625566.0,44.0,131.0,140.0,83.0,40.0,55.0,16.0,0.0,14.0,23.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
2.0,9151.0,656013912.0,240.0,268.0,118.0,75.0,46.0,76.0,3.0,0.0,9.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,8476.0,1056760045.0,138.0,283.0,65.0,31.0,31.0,24.0,76.0,0.0,14.0,4.0,0.0,1.0,1.0,0.0,2.0,5.0,6.0,7.0,4.0,4.0
2.0,7495.0,611994237.0,114.0,284.0,120.0,56.0,16.0,67.0,0.0,0.0,11.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,6.0,5.0
2.0,5257.0,1230855859.0,85.0,134.0,176.0,29.0,12.0,33.0,68.0,0.0,12.0,5.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,2.0
1.0,1795.0,582981380.0,34.0,118.0,180.0,59.0,69.0,61.0,84.0,0.0,46.0,36.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
1.0,12685.0,1858144199.0,185.0,485.0,144.0,59.0,21.0,43.0,76.0,0.0,10.0,7.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
3.0,648.0,240684449.0,14.0,81.0,133.0,82.0,52.0,61.0,38.0,0.0,14.0,27.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
1.0,4635.0,583687007.0,50.0,30.0,93.0,63.0,21.0,52.0,28.0,0.0,9.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,1184.0,63803529.0,1.0,6.0,122.0,77.0,25.0,62.0,34.0,0.0,23.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,4431.0,466214729.0,105.0,199.0,88.0,53.0,55.0,73.0,9.0,0.0,3.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
4.0,759.0,236940480.0,32.0,12.0,170.0,70.0,61.0,44.0,40.0,0.0,37.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,2.0,1.0,3.0
1.0,733.0,41924466.0,0.0,2.0,94.0,46.0,55.0,50.0,71.0,0.0,10.0,11.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,6.0,7.0
1.0,2795.0,225259194.0,45.0,107.0,170.0,65.0,46.0,47.0,12.0,0.0,13.0,16.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
3.0,2780.0,393230256.0,54.0,57.0,90.0,79.0,79.0,70.0,57.0,0.0,66.0,8.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,3.0,3.0,8.0
1.0,1950.0,287201015.0,56.0,104.0,78.0,40.0,7.0,29.0,62.0,0.0,9.0,3.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,7.0,7.0
1.0,3947.0,599770206.0,33.0,93.0,94.0,57.0,36.0,58.0,5.0,0.0,15.0,3.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,7.0,7.0
1.0,2551.0,342779426.0,52.0,35.0,73.0,83.0,11.0,41.0,0.0,0.0,36.0,14.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
2.0,5375.0,673801126.0,138.0,133.0,176.0,73.0,79.0,86.0,42.0,0.0,7.0,18.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,2.0,1.0,3.0
1.0,11975.0,1168642797.0,188.0,268.0,128.0,81.0,57.0,63.0,40.0,1.0,10.0,4.0,0.0,1.0,2.0,1.0,3.0,5.0,1.0,5.0,5.0,1.0
3.0,2696.0,540539717.0,42.0,57.0,120.0,58.0,44.0,60.0,44.0,9.0,5.0,6.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
3.0,4963.0,383550148.0,63.0,76.0,82.0,63.0,85.0,62.0,6.0,0.0,35.0,4.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
3.0,6734.0,530511203.0,47.0,90.0,95.0,77.0,40.0,47.0,2.0,0.0,9.0,3.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0
1.0,715.0,37307967.0,0.0,2.0,118.0,44.0,52.0,94.0,11.0,0.0,4.0,29.0,0.0,1.0,2.0,3.0,3.0,5.0,1.0,5.0,5.0,1.0
1.0,3047.0,510876816.0,77.0,85.0,123.0,75.0,93.0,86.0,8.0,0.0,14.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
3.0,14140.0,1445941661.0,231.0,612.0,90.0,63.0,49.0,68.0,38.0,0.0,42.0,18.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0
2.0,11215.0,1763363713.0,189.0,525.0,110.0,73.0,14.0,57.0,40.0,0.0,11.0,5.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,9.0
2.0,1678.0,374191487.0,20.0,15.0,96.0,66.0,76.0,82.0,47.0,0.0,10.0,32.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,2035.0,108809090.0,41.0,394.0,88.0,56.0,58.0,55.0,35.0,0.0,23.0,11.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,7.0,7.0
3.0,2780.0,436695353.0,86.0,59.0,98.0,73.0,60.0,85.0,17.0,0.0,24.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,2.0,1.0,3.0
3.0,4091.0,421040617.0,105.0,73.0,110.0,72.0,67.0,68.0,0.0,0.0,14.0,4.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,6.0,6.0,6.0
1.0,2868.0,501541661.0,43.0,116.0,80.0,70.0,57.0,49.0,19.0,0.0,12.0,8.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
3.0,3643.0,354065229.0,69.0,70.0,110.0,86.0,31.0,53.0,43.0,0.0,11.0,6.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,4779.0,1143647827.0,180.0,223.0,110.0,79.0,70.0,36.0,0.0,0.0,6.0,11.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
3.0,3517.0,311395144.0,54.0,43.0,78.0,77.0,49.0,42.0,1.0,1.0,13.0,19.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,2.0,0.0,3.0
2.0,5073.0,672656250.0,83.0,100.0,129.0,83.0,44.0,62.0,2.0,0.0,8.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,2.0,1.0,3.0
1.0,7545.0,1256880657.0,117.0,141.0,181.0,44.0,22.0,60.0,61.0,0.0,42.0,9.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
1.0,8528.0,1692897992.0,239.0,583.0,114.0,75.0,74.0,77.0,1.0,0.0,9.0,10.0,0.0,1.0,2.0,1.0,0.0,5.0,2.0,4.0,7.0,2.0
1.0,2979.0,245095641.0,44.0,159.0,144.0,74.0,39.0,65.0,5.0,1.0,11.0,35.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,6.0,6.0,6.0
2.0,7731.0,686734357.0,110.0,447.0,101.0,66.0,18.0,68.0,9.0,0.0,12.0,4.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,5.0,5.0,1.0
2.0,1057.0,261414174.0,17.0,21.0,84.0,67.0,78.0,63.0,29.0,0.0,12.0,5.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
3.0,3272.0,610045621.0,101.0,70.0,154.0,66.0,63.0,69.0,21.0,0.0,11.0,7.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,2.0,2.0
3.0,14417.0,1115880852.0,237.0,569.0,148.0,59.0,72.0,62.0,18.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,1.0,3.0
3.0,5199.0,594482982.0,45.0,45.0,146.0,85.0,22.0,37.0,13.0,0.0,7.0,30.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,7.0,7.0
2.0,6026.0,566954746.0,171.0,187.0,120.0,77.0,51.0,79.0,20.0,0.0,26.0,6.0,0.0,1.0,2.0,1.0,3.0,5.0,1.0,5.0,2.0,1.0
2.0,4640.0,374706940.0,81.0,507.0,136.0,77.0,82.0,30.0,95.0,0.0,13.0,5.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,7.0,7.0
3.0,1150.0,184937148.0,20.0,12.0,141.0,59.0,56.0,63.0,12.0,0.0,6.0,36.0,0.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,5.0,1.0
1.0,768.0,31959571.0,1.0,3.0,108.0,46.0,23.0,48.0,75.0,30.0,14.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,7.0,7.0
1.0,925.0,167076418.0,24.0,74.0,94.0,42.0,47.0,36.0,76.0,0.0,9.0,5.0,0.0,1.0,1.0,0.0,2.0,5.0,2.0,4.0,6.0,2.0
1.0,3006.0,824420218.0,23.0,121.0,180.0,35.0,41.0,94.0,0.0,63.0,5.0,5.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0
1.0,3098.0,363467642.0,111.0,182.0,122.0,77.0,51.0,79.0,5.0,0.0,16.0,5.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,0.0,2.0
1.0,9771.0,1127468248.0,42.0,384.0,85.0,59.0,33.0,52.0,7.0,15.0,12.0,3.0,0.0,1.0,2.0,1.0,3.0,5.0,1.0,5.0,2.0,1.0
2.0,807.0,60680939.0,3.0,5.0,148.0,68.0,29.0,73.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
1.0,521.0,247737946.0,17.0,11.0,120.0,83.0,59.0,73.0,6.0,0.0,5.0,11.0,0.0,1.0,2.0,3.0,1.0,4.0,2.0,4.0,6.0,2.0
2.0,12854.0,1699402402.0,237.0,636.0,91.0,70.0,76.0,72.0,22.0,0.0,27.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,9.0
2.0,802.0,154797871.0,13.0,8.0,120.0,72.0,54.0,71.0,26.0,0.0,10.0,4.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,8.0,7.0
1.0,731.0,198883004.0,14.0,24.0,106.0,86.0,86.0,79.0,11.0,0.0,8.0,9.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,5.0,1.0
1.0,788.0,124407432.0,13.0,32.0,110.0,63.0,31.0,35.0,93.0,0.0,29.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,3069.0,850608354.0,25.0,105.0,169.0,39.0,36.0,45.0,81.0,0.0,8.0,13.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,4651.0,376333030.0,24.0,105.0,118.0,80.0,21.0,55.0,1.0,0.0,26.0,17.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,4999.0,516784627.0,43.0,73.0,92.0,91.0,79.0,66.0,32.0,0.0,9.0,16.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,0.0,2.0
1.0,8327.0,1608045237.0,205.0,625.0,112.0,45.0,19.0,60.0,63.0,0.0,9.0,6.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
1.0,3297.0,506778838.0,25.0,52.0,140.0,79.0,56.0,91.0,26.0,0.0,13.0,21.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,0.0,4.0,3.0
1.0,3506.0,513643924.0,103.0,100.0,178.0,76.0,63.0,77.0,14.0,0.0,15.0,22.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,7.0,7.0
2.0,2999.0,261286503.0,60.0,154.0,108.0,96.0,71.0,42.0,57.0,0.0,8.0,9.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
1.0,3681.0,783706581.0,20.0,99.0,173.0,40.0,19.0,29.0,86.0,0.0,34.0,4.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,6.0,6.0,6.0
3.0,4846.0,422691058.0,54.0,259.0,101.0,67.0,40.0,90.0,3.0,0.0,34.0,6.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
1.0,14311.0,1062345656.0,255.0,582.0,120.0,80.0,24.0,62.0,41.0,2.0,11.0,23.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
1.0,8207.0,1252563873.0,175.0,95.0,144.0,73.0,66.0,80.0,44.0,0.0,9.0,12.0,0.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,5.0,1.0
1.0,4873.0,851070493.0,65.0,434.0,133.0,75.0,96.0,61.0,0.0,0.0,18.0,4.0,0.0,1.0,1.0,0.0,3.0,5.0,4.0,0.0,4.0,1.0
2.0,772.0,263894529.0,7.0,89.0,158.0,46.0,62.0,83.0,53.0,0.0,97.0,28.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,6.0
1.0,1150.0,345903614.0,20.0,44.0,120.0,81.0,92.0,90.0,9.0,0.0,8.0,7.0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,0.0,4.0,6.0
1.0,5398.0,951637566.0,111.0,210.0,129.0,61.0,59.0,46.0,56.0,0.0,13.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,6.0,6.0
4.0,6890.0,427486004.0,122.0,201.0,124.0,79.0,79.0,84.0,2.0,0.0,5.0,5.0,0.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,4.0,1.0
1.0,1966.0,156658366.0,4.0,50.0,90.0,73.0,31.0,45.0,85.0,24.0,11.0,3.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,8.0,9.0
1.0,2226.0,624515457.0,29.0,44.0,161.0,78.0,65.0,52.0,46.0,0.0,12.0,31.0,0.0,1.0,2.0,1.0,3.0,5.0,4.0,0.0,4.0,1.0
1.0,4204.0,777765388.0,39.0,250.0,120.0,60.0,11.0,33.0,90.0,0.0,8.0,5.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,1959.0,412795151.0,19.0,38.0,81.0,45.0,12.0,57.0,7.0,0.0,23.0,3.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,4.0,7.0,7.0
1.0,7191.0,1138474110.0,146.0,478.0,150.0,78.0,47.0,70.0,18.0,0.0,15.0,9.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,6.0,6.0,6.0
2.0,2012.0,355219175.0,101.0,38.0,105.0,76.0,58.0,84.0,10.0,0.0,13.0,10.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,1211.0,290228626.0,30.0,5.0,79.0,63.0,76.0,67.0,38.0,0.0,6.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,6.0,6.0
1.0,7109.0,1062956628.0,5.0,862.0,146.0,52.0,7.0,61.0,51.0,0.0,11.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,6638.0,1180094974.0,167.0,318.0,124.0,64.0,8.0,37.0,79.0,0.0,9.0,5.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,6.0,5.0
1.0,6392.0,432702334.0,174.0,344.0,121.0,75.0,53.0,74.0,2.0,0.0,11.0,5.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
3.0,5481.0,489945871.0,144.0,86.0,136.0,80.0,33.0,60.0,0.0,0.0,32.0,14.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,2636.0,465959382.0,36.0,39.0,102.0,77.0,26.0,63.0,58.0,0.0,11.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
3.0,824.0,1223481149.0,8.0,8.0,77.0,73.0,54.0,74.0,23.0,0.0,41.0,23.0,0.0,1.0,1.0,0.0,2.0,5.0,6.0,7.0,4.0,4.0
1.0,14749.0,2288695111.0,188.0,710.0,84.0,44.0,22.0,48.0,38.0,0.0,33.0,24.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
2.0,8087.0,720825549.0,92.0,131.0,102.0,89.0,77.0,82.0,3.0,0.0,17.0,11.0,0.0,1.0,2.0,1.0,3.0,5.0,1.0,5.0,5.0,1.0
1.0,6646.0,991336132.0,107.0,584.0,72.0,45.0,27.0,33.0,82.0,0.0,14.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,6.0,7.0,1.0,4.0
2.0,5403.0,593917618.0,118.0,96.0,168.0,67.0,29.0,47.0,5.0,0.0,22.0,26.0,0.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,7.0
2.0,755.0,200972675.0,22.0,0.0,94.0,52.0,68.0,69.0,13.0,0.0,33.0,8.0,0.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,5.0,1.0
1.0,254.0,71014967.0,0.0,23.0,145.0,41.0,65.0,88.0,0.0,0.0,26.0,5.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
2.0,6308.0,560222750.0,114.0,63.0,134.0,71.0,14.0,61.0,1.0,0.0,23.0,33.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,246.0,77337771.0,2.0,10.0,127.0,60.0,40.0,89.0,9.0,0.0,60.0,6.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
